user,rate_date,content,append,sku,status
m***轩,2024-10-08 19:00:57,此用户没有填写评论!,抖音看久会出现搜索页面刷新，还会出现很卡现象，出现问题找客服  客服让我自己去和第三方反馈，我身边很多人用华为都没事的才选择华为，这就他们解决方式,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
t***7,2024-10-03 19:20:36,此用户没有填写评论!,有点失望呢，没有mate30体验感好，没用多久就开始卡了,机身颜色:罗兰紫;存储容量:12GB+512GB;套餐类型:官方标配,
淘***6,2024-09-03 09:25:56,此用户没有填写评论!,垃圾货，玻璃工艺，刚买就这样，一部老手机，用4年都就出现裂痕，千万别在网上买，手机还是得去实体买，品质真不一样，还想支持国产，结果被坑,机身颜色:罗兰紫;存储容量:12GB+512GB;套餐类型:官方标配,
t***1,2024-09-16 15:55:25,此用户没有填写评论!,指纹识别时好时坏，要买的注意了,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***3,2024-09-07 01:40:33,此用户没有填写评论!,买了7个月，从来没有摔过，然后屏幕就出现问题了，然后质保去华为门店看过 说是人为的，只要使用就是人为损坏的意思吗？之前买过一个华为手机 用了六年，至今还在给家人使用，但是现在新手机刚买了半年左右 出现问题 就说人为损坏，真的很不理解,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
瑶***9,2024-08-30 22:16:58,此用户没有填写评论!,华为的手机降的真是很无语啊！同事买的才5400多，国产机降价的让人心疼,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
唯***9,2024-08-26 08:50:27,此用户没有填写评论!,吐槽吐槽，啊，要疯了。闪屏！开视频时人直接给我搞成油画像那种感觉了！有时候屏幕直接点不动没反应，闪屏的问题找过客服 问我录下来没，天菩萨，哪个那时候去想到录嘛，今天有点不动，开视频人不像人，我真的很生气很无语。连夜爬起来追差评！bug太多，不建议大家买，真心话，我可以发誓！,机身颜色:羽砂黑;存储容量:12GB+256GB;套餐类型:官方标配,
王***越,2024-08-21 16:03:50,做工很好，拿在手上很精致。系统运行畅快，不愧是鸿蒙,垃圾的不行，几个月就拆机,机身颜色:羽砂黑;存储容量:12GB+256GB;套餐类型:官方标配,
最***歌,2024-08-21 00:58:23,真的很失望 苹果转华为 广告这些不说了 一个六千多的手机 新机 卡成这样是我没想到的 你可以卡 那你别卖六七千 苹果至少不会这样 本人职业摄影 对摄像头的跟你们说一下感受 一共三个镜头 普通拍照真的丑的要死 只有最大那个 也就是微距和3.5倍焦距以后才好用 好用的也不是这个镜头 是他后台的算法 拍完修复罢了 卡的问题出现很多次了 为什么退 因为我工作需要得微信双开 不是不支持国产 是这个价格对不起这个品质,自己看刷视频能有多卡吧 我真的 服了 还不如苹果,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
金***盛,2024-08-24 15:50:43,此用户没有填写评论!,卡顿，反应慢,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
刘***0,2024-08-30 21:00:48,此用户没有填写评论!,我的紫罗兰想卖，用了两个多月，几乎全新，买了就放着当备用机了，诚心要的私，打哈哈的勿扰，19846910328,机身颜色:罗兰紫;存储容量:12GB+256GB;套餐类型:官方标配,
揪***脸,2024-08-25 13:00:47,此用户没有填写评论!,垃圾！买完降价，客服前一天同意退差价，第二天矢口否认，不得不说华为真是牛*，各个平台投诉都没有用，只要华为一口咬定不同意调解你投诉再多都没用真的很佩服！而且淘宝客服也和华为沆瀣一气，我这维权从10月到12月，证据清楚明明白白，竟然没有维权成功，谁见了不说一句牛*啊！,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***2,2024-08-12 17:40:38,此用户没有填写评论!,这个p70pro真的没有mate系列好用，一直买的华为手机，这次p70pro不建议买，用起来体验感不行，微信里面图片打开还是黑屏，直接出现好几次了&hellip;&hellip;😒😒😒,机身颜色:罗兰紫;存储容量:12GB+512GB;套餐类型:官方标配,
我***呀,2024-08-15 15:00:59,此用户没有填写评论!,超级无敌巨卡 啥也别说了 卡到你怀疑人生了 不发热 就是卡,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
c***9,2024-08-12 17:40:48,此用户没有填写评论!,七千多的手机说死机就死机，咋想的，价格上去了，质量就德行？破玩意！三千都不值！,机身颜色:雪域白;存储容量:12GB+1TB;套餐类型:官方标配,
8***l,2024-07-29 17:30:48,此用户没有填写评论!,今年7月份买的，后置主摄像头就进了这么多灰尘，拿到售后人家说第一次见进这么多灰尘的，这个卖家一直就是不回复不承认机器有问题。还主打有防尘防水功能，别的没有这个功能的手机也没有进这么多灰尘的，就这质量就是纯纯的割韭菜,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
假***静,2024-07-24 17:00:50,此用户没有填写评论!,四个月掉价一千块，真是服了，而且使用最近经常发烫，真是无语了，白信任了。质量不行，价值也保不住，慢慢就把国产品牌的信任值都拉低了。,机身颜色:罗兰紫;存储容量:12GB+512GB;套餐类型:官方标配,
p***g,2024-08-06 17:11:36,此用户没有填写评论!,真的人忍不住要来个差评，其他的小毛病还能忍，可是看个直播都经常性卡壳就真的不能忍。什么👻,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
我***着,2024-07-19 09:26:17,买了就掉价。你可真棒。手机卡是真的卡。以前的mate30用到现在都还好好的，好感加倍，可是现在这个&hellip;&hellip;一言难尽,手机镜头有响声哦。谨慎购买，质量真不如以前，我的30还可以再战10年,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
狐***y,2024-07-22 17:15:23,没事哒没事哒没事哒，只是卫星通信我要去办一张移动卡（本人联通卡🥹）,都别买，刷抖音卡的要死，经常刷着刷着卡的人鬼火冒，刚买我还一直给周围人推荐，买了用一两个月就开始卡，现在更是越来越卡，不理解为什么刷抖音会这么卡，跟抖音有仇啊？大家可以去抖音上问一问买了这款手机的人刷抖音是不是都会卡，根本不只是我一个人刷抖音卡，真服了之前三千多的手机也是用了一两年了才卡，现在六千多的手机两三个月就卡，真服了,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
时***非,2024-07-15 20:10:29,此用户没有填写评论!,巨垃圾好好的一个手机，夜间自拍的时候人是全模糊的一个状态，之前用的p30完全没有这个问题，越改越回去了，我真的无语了。本来是以为单体机的问题，我还是去线下维修店看了看人家还给修了修说没什么问题，结果发现样机拍照也是这样。我真的很生气，我真的很生气，一个脆弱的小女孩真的碎掉了,机身颜色:羽砂黑;存储容量:12GB+1TB;套餐类型:官方标配,
梦***斋,2024-07-15 10:20:43,此用户没有填写评论!,做了次冤大头前脚买后面就直接便宜1100多，真是无语，国产辣几想给你捧场都没法，还是继续用苹果吧,机身颜色:罗兰紫;存储容量:12GB+512GB;套餐类型:官方标配,
郑***z,2024-07-12 13:31:02,此用户没有填写评论!,按键松，游戏或多应用同时使用或充电发烫严重。玩明日方舟都会发烫也是厉害...以后考虑买别的品牌手机了,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
我***啊,2024-07-06 10:50:35,此用户没有填写评论!,非常之难用，买完就降价不说，手机经常出现卡顿，闪退，音量忽大忽小，吹什么纯血鸿蒙，系统不管更新多少次，问题依然存在，去线下检查，简单的连接电脑查了一下说发现不了问题，如果要细致检查就要拆机，7000价位买这个手机就是垃圾,机身颜色:罗兰紫;存储容量:12GB+512GB;套餐类型:官方标配,
雾***6,2024-07-15 10:40:49,此用户没有填写评论!,屎，真就是屎，我就是大冤种，以后我再买华为的任何东西我是**,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
l***8,2024-07-15 11:01:16,此用户没有填写评论!,**的，半年降价1100,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
紫***染,2024-07-06 13:30:47,此用户没有填写评论!,手机没买就降了好几千，差评,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
g***2,2024-06-13 12:34:46,不错不错,买完就降价,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
江***风,2025-05-15 07:20:07,手机发烫有点严重，拍照还不错，发烫问题希望能解决,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***0,2025-05-15 13:17:20,到货很快，用的很流畅，充电也超快，打游戏拍照一应俱全，而且拍照的ai消除也很彻底,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
1***i,2025-05-15 10:38:17,派送小哥很好，耐心，细心。,,机身颜色:羽砂黑;存储容量:12GB+256GB;套餐类型:官方标配,
不***5,2025-05-15 11:05:48,好评！！,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
h***8,2024-08-08 16:53:14,#华为pura70# 首先，pura70的颜值非常高，后面的小怪兽很可爱，其次充电速度超级快，续航也久，最后也是一定要夸的是pura70的拍照太强了，闪拍功能非常实用，照片优化也很厉害，总之非常喜欢。,微距效果也贼好哦,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
无***9,2024-10-22 17:50:30,产品很好，比我的小米好很多，微距以及抓拍之类的都很棒，支持国货，支持华为，,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
江***生,2024-06-24 14:54:00,你好Pura 外观： 雪域白很好看，手感也不错，宽度合适，外观新颖 抓拍体验： 运动抓拍功能很强，能体现出运动的魅力 微距体验很细致，色彩看起来也很舒服。 mate40pro 可以退休了，现在华为pura70，没有让人失望，国货之光！客服服务态度也很好，发货也很快，点个赞！,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
9***n,2024-08-17 12:51:04,外观时尚，闪拍很好，微距也很多，看了很久还是选择华为，支持国货，充电速度快，可玩性高，苹果换下来的,不错,机身颜色:羽砂黑;存储容量:12GB+256GB;套餐类型:官方标配,
迷***却,2024-05-18 18:07:10,质感真的很好，用了几天了。拍照很清楚。 手感一绝，宽度正好，颜值爆表，外观也很好看。 上一个手机也是华为p系列，特意等待这个产品，让我再一次继续选择它。 支持华为遥遥领先。,&ldquo;你好  Pura&rdquo; 质感真的很好，用了几天了。拍照很清楚。 手感一绝，宽度正好，颜值爆表，外观也很好看。 上一个手机也是华为p系列，特意等待这个产品，让我再一次继续选择它。 支持华为遥遥领先。,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
t***6,2024-10-29 15:27:26,包装好，物流快，这次购物非常满意，商品性价比高，质量可靠。物流高效，商家服务周到，售后完善。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
你***到,2024-05-13 18:51:41,你好Pura 外观：雪域白很好看，手感也不错，宽度合适，外观新颖抓拍体验：运动抓拍功能很强，能体现出运动的魅力 微距体验很细致，色彩看起来也很舒服。华为pura70，yyds,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
那***毛,2024-04-22 16:48:04,买给我老婆的，我老婆非常喜欢，也很漂亮。手感很不错，拍照清晰，不卡顿。发货非常的快，快递小哥服务态度好，还送货上门，很方便。天猫品质质量无可挑剔，非常满意。,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
